 339,44;  159,052;  160,863; 2513,000;-1,81122
 339,58;  154,128;  155,297; 2511,000;-1,16889
 339,73;  149,952;  150,307; 2519,333;-0,35489
 339,88;  184,348;  184,411; 2602,000;-0,06256
 340,02;  161,094;  160,224; 2592,667; 0,87078
 340,17;  159,685;  159,136; 2615,667; 0,54911
 340,32;  128,626;  127,943; 2742,000; 0,68311
 340,46;  142,270;  142,070; 2751,667; 0,20011
 340,61;  125,532;  125,272; 2985,667; 0,26044
 340,76;  141,020;  141,216; 2822,333;-0,19622
 340,90;  125,103;  125,530; 2809,000;-0,42756
 341,05;  157,833;  158,290; 2738,000;-0,45722
 341,20;  156,346;  156,371; 2728,667;-0,02422
 341,34;  162,520;  162,087; 2777,667; 0,43344
 341,49;  137,567;  137,042; 2759,333; 0,52544
 341,63;  149,500;  148,926; 2800,667; 0,57378
 341,78;  125,550;  125,571; 2728,667;-0,02089
 341,93;  155,514;  155,853; 2581,333;-0,33889
 342,07;  135,267;  136,333; 2570,000;-1,06522
 342,22;  183,450;  184,525; 2624,000;-1,07489
 342,37;  164,713;  165,947; 2617,333;-1,23356
 342,51;  175,043;  175,365; 2575,333;-0,32189
 342,66;  136,036;  136,082; 2537,000;-0,04622
 342,81;  141,857;  140,783; 2565,333; 1,07478
 342,95;  120,229;  119,572; 2571,000; 0,65678
 343,10;  143,113;  141,968; 2578,333; 1,14578
 343,25;  134,024;  133,627; 2559,333; 0,39711
 343,39;  175,225;  174,862; 2640,000; 0,36278
 343,54;  170,637;  171,923; 2668,333;-1,28622
 343,68;  186,697;  188,205; 2784,000;-1,50789
 343,83;  164,725;  166,083; 3718,333;-1,35856
 343,98;  169,447;  165,476; 8121,333; 3,97144
 344,12;  143,822;  134,023;12744,333; 9,79911
 344,27;  160,989;  146,209;16354,000;14,78044
 344,42;  136,936;  121,262;16464,000;15,67411
 344,56;  161,493;  146,718;16193,000;14,77511
 344,71;  149,228;  134,775;16031,667;14,45278
 344,86;  171,837;  158,087;15923,667;13,74944
 345,00;  156,415;  142,413;15949,333;14,00244
 345,15;  162,225;  148,134;16030,333;14,09178
 345,29;  152,606;  137,519;16133,667;15,08778
 345,44;  176,492;  161,133;16215,667;15,35878
 345,59;  152,317;  136,191;16179,000;16,12611
 345,73;  177,088;  160,454;16225,667;16,63478
 345,88;  153,083;  135,866;16278,000;17,21744
 346,03;  182,716;  165,310;16337,000;17,40578
 346,17;  159,820;  143,133;16308,667;16,68678
 346,32;  180,614;  164,224;16197,667;16,39078
 346,47;  160,957;  145,250;16211,000;15,70778
 346,61;  181,540;  166,607;16308,667;14,93278
 346,76;  163,274;  148,479;16279,000;14,79544
 346,90;  187,035;  171,348;16269,000;15,68778
 347,05;  185,791;  168,918;16106,000;16,87344
 347,20;  203,954;  185,833;16108,000;18,12111
 347,34;  198,889;  181,028;16058,667;17,86111
 347,49;  206,530;  188,089;16061,333;18,44111
 347,64;  187,669;  169,971;15975,667;17,69811
 347,78;  196,661;  178,432;15786,333;18,22944
 347,93;  160,354;  143,058;15456,667;17,29644
 348,07;  191,701;  174,187;15242,667;17,51411
 348,22;  167,444;  150,282;15077,333;17,16278
 348,37;  207,175;  189,002;15017,667;18,17311
 348,51;  186,690;  169,007;14877,000;17,68311
 348,66;  201,205;  182,550;14786,000;18,65578
 348,81;  174,114;  155,592;14962,333;18,52244
 348,95;  185,048;  165,626;14853,667;19,42178
 349,10;  169,296;  151,216;14754,667;18,08011
 349,24;  186,269;  168,689;14418,333;17,57978
 349,39;  164,089;  147,215;14319,333;16,87344
 349,54;  191,616;  175,537;14227,333;16,07878
 349,68;  179,761;  163,347;14249,667;16,41411
 349,83;  194,279;  178,160;14236,333;16,11878
 349,98;  173,955;  156,527;14247,667;17,42811
 350,12;  184,781;  167,481;14213,667;17,30011
 350,27;  166,733;  148,572;14417,667;18,16144
 350,41;  177,242;  159,336;14757,333;17,90578
 350,56;  153,492;  135,754;14828,667;17,73744
 350,71;  178,379;  160,583;14810,333;17,79578
 350,85;  157,907;  139,705;14664,667;18,20244
 351,00;  189,245;  170,651;14802,000;18,59444
 351,15;  173,435;  153,873;14969,000;19,56211
 351,29;  195,955;  175,555;15197,333;20,40078
 351,44;  171,486;  149,182;15276,000;22,30344
 351,58;  186,656;  163,950;15454,667;22,70611
 351,73;  162,722;  139,439;15334,667;23,28311
 351,88;  187,607;  164,234;15396,333;23,37311
 352,02;  166,780;  143,947;15289,000;22,83278
 352,17;  193,639;  170,493;15422,333;23,14611
 352,31;  182,682;  160,169;16387,000;22,51311
 352,46;  206,463;  183,397;16443,000;23,06544
 352,61;  186,679;  163,923;16398,000;22,75578
 352,75;  193,483;  170,541;15377,000;22,94211
 352,90;  172,235;  149,610;15205,667;22,62511
 353,05;  195,136;  172,405;15102,000;22,73078
 353,19;  165,286;  142,798;14993,333;22,48878
 353,34;  187,973;  165,501;14945,667;22,47211
 353,48;  166,493;  144,655;14841,667;21,83811
