 388,42;  218,824;  186,362;19006,000;32,46211
 388,56;  240,581;  208,852;19211,334;31,72878
 388,71;  217,782;  186,252;19373,334;31,53044
 388,85;  255,104;  222,769;19795,666;32,33578
 389,00;  235,485;  200,530;20294,334;34,95511
 389,14;  253,706;  213,565;20940,000;40,14178
 389,28;  235,003;  188,982;20912,666;46,02144
 389,43;  256,964;  206,541;20591,666;50,42378
 389,57;  244,657;  192,814;19968,334;51,84344
 389,72;  261,540;  205,802;19743,666;55,73744
 389,86;  247,265;  178,336;19598,000;68,92944
 390,01;  297,466;  200,770;19566,334;96,69578
 390,15;  329,819;  192,331;19463,000;137,48778
 390,30;  405,604;  214,088;19262,666;191,51644
 390,44;  472,845;  200,233;19109,000;272,61211
 390,59;  554,353;  209,371;18996,334;344,98211
 390,73;  538,755;  194,255;20751,000;344,50011
 390,88;  470,004;  213,570;20759,334;256,43444
 391,02;  340,432;  194,386;20824,334;146,04544
 391,17;  298,149;  218,740;19272,334;79,40978
 391,31;  245,474;  189,462;19382,000;56,01211
 391,46;  253,136;  208,367;19375,334;44,76978
 391,60;  231,254;  191,589;19368,000;39,66511
 391,75;  245,966;  209,216;19611,666;36,75011
 391,89;  235,400;  200,689;20016,334;34,71144
 392,04;  245,047;  211,235;20031,334;33,81244
 392,18;  223,776;  190,513;19939,334;33,26311
 392,33;  234,659;  200,791;19764,334;33,86878
 392,47;  224,174;  190,931;19728,000;33,24311
 392,62;  244,969;  211,637;19667,666;33,33211
 392,76;  232,673;  200,404;19609,334;32,26978
 392,91;  248,644;  216,720;19513,334;31,92478
 393,05;  233,921;  203,327;19285,334;30,59444
 393,20;  241,228;  210,372;19220,334;30,85644
 393,34;  219,463;  188,800;19080,334;30,66311
 393,49;  249,080;  217,777;19061,000;31,30311
 393,63;  243,563;  212,705;18931,666;30,85778
 393,78;  283,079;  251,362;19150,334;31,71711
 393,92;  261,778;  229,869;19346,000;31,90911
 394,07;  278,517;  246,084;19663,334;32,43378
 394,21;  255,398;  222,987;20003,000;32,41078
 394,36;  254,839;  222,974;20981,666;31,86511
 394,50;  235,668;  203,353;23973,000;32,31444
 394,65;  242,429;  210,475;30927,334;31,95378
 394,79;  231,459;  198,830;39220,000;32,62878
 394,93;  263,609;  231,355;41158,668;32,25344
 395,08;  238,023;  205,677;34283,332;32,34644
 395,22;  270,657;  238,053;25001,666;32,60344
 395,37;  246,513;  213,422;19901,334;33,09111
 395,51;  274,829;  241,791;19493,666;33,03744
 395,66;  258,746;  226,041;19493,666;32,70478
 395,80;  258,578;  226,114;19629,334;32,46378
 395,95;  233,660;  200,977;19552,000;32,68311
 396,09;  237,925;  205,359;19551,666;32,56578
 396,24;  225,487;  192,891;19592,000;32,59644
 396,38;  257,003;  224,238;19796,666;32,76478
 396,53;  239,226;  205,855;19734,000;33,37111
 396,67;  260,669;  226,575;19501,334;34,09344
 396,82;  242,019;  207,138;19269,000;34,88144
 396,96;  259,647;  224,864;19215,666;34,78278
 397,11;  250,048;  215,099;19160,666;34,94944
 397,25;  263,848;  229,418;19231,334;34,43078
 397,40;  243,205;  208,136;19207,000;35,06844
 397,54;  266,319;  230,450;19374,666;35,86878
 397,68;  249,946;  212,554;19298,000;37,39211
 397,83;  272,960;  233,020;19289,334;39,93978
 397,97;  252,337;  204,180;19168,666;48,15711
 398,12;  282,274;  213,889;19114,666;68,38511
 398,26;  281,334;  185,785;19016,334;95,54944
 398,41;  303,840;  197,866;18902,000;105,97411
 398,55;  257,572;  168,257;18725,000;89,31444
 398,70;  270,379;  208,212;18867,334;62,16778
 398,84;  242,184;  197,745;18841,000;44,43944
 398,99;  273,794;  231,265;19027,000;42,52944
 399,13;  256,496;  214,170;18993,334;42,32644
 399,28;  276,145;  232,425;19049,666;43,72044
 399,42;  259,745;  215,850;19205,666;43,89544
 399,57;  268,184;  223,143;19197,000;45,04044
 399,71;  252,554;  207,743;19242,000;44,81144
 399,85;  271,344;  226,452;19192,334;44,89178
 400,00;  243,668;  198,202;19217,334;45,46611
 400,14;  263,939;  216,575;19286,666;47,36378
 400,29;  242,191;  191,586;19292,334;50,60478
 400,43;  273,679;  220,470;19500,000;53,20878
 400,58;  245,720;  190,445;19355,666;55,27511
 400,72;  261,457;  204,841;19257,666;56,61611
 400,87;  237,497;  179,564;19127,666;57,93344
 401,01;  269,720;  210,355;19310,000;59,36478
 401,16;  259,668;  198,092;19563,666;61,57644
 401,30;  290,524;  226,951;19722,334;63,57311
 401,44;  273,917;  207,294;19852,000;66,62378
 401,59;  295,032;  226,033;19795,666;68,99911
 401,73;  278,903;  206,517;19839,334;72,38611
 401,88;  297,678;  220,178;19804,666;77,50044
 402,02;  284,116;  199,955;19908,000;84,16078
 402,17;  301,360;  211,652;19952,334;89,70844
 402,31;  275,701;  178,338;19947,666;97,36344
 402,46;  311,379;  205,318;20055,000;106,06044
 402,60;  297,363;  180,110;19893,000;117,25344
 402,75;  341,349;  212,407;19904,000;128,94211
 402,89;  331,698;  187,497;19830,666;144,20111
 403,03;  371,744;  211,286;20080,334;160,45844
 403,18;  362,378;  184,197;20308,666;178,18111
 403,32;  396,616;  198,613;20461,666;198,00311
 403,47;  402,665;  173,463;20600,334;229,20244
 403,61;  480,280;  200,608;20573,000;279,67211
 403,76;  543,768;  180,048;20752,666;363,71944
 403,90;  739,449;  208,623;21371,666;530,82678
 404,05; 1290,372;  187,275;24704,000;1103,09744
 404,19; 3831,408;  211,080;33822,000;3620,32844
 404,33;11101,072;  189,782;47063,668;10911,29044
 404,48;23741,187;  201,026;53068,332;23540,16178
 404,62;32319,869;  170,658;45377,668;32149,21044
 404,77;27770,497;  192,371;31371,000;27578,12678
 404,91;14767,616;  170,477;21964,000;14597,13911
 405,06; 3652,678;  200,763;20177,000;3451,91478
 405,20;  751,099;  182,144;20514,000;568,95511
 405,35;  514,277;  204,937;21035,334;309,33978
 405,49;  421,778;  183,424;21316,000;238,35378
 405,63;  413,166;  207,016;20990,666;206,14978
